"date","hour","text","source","username","hashtags"	
"2019-06-19","19:00:26","Governo do país outorga a essa organização o mesmo status fiscal das instituições beneficentes e das Igrejas. Mas n… https://t.co/IInpnAef33","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","18:00:29","Relatório publicado nesta quarta-feira pede o aprofundamento da investigação sobre o papel de Bin Salman no assassi… https://t.co/h1n4DNsADx","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","17:00:35","Presidente lança campanha à reeleição em tom revanchista, e acusa os democratas de promoverem investigações injustas https://t.co/bvlNtFz7Xs","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","16:01:20","Moradores de Sommar, que vivem 69 dias do ano sob a luz contínua do Sol, querem abolir a rigidez dos horários https://t.co/pLdz0v8GSW","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","15:10:12","ELIANE BRUM | Ao liberar agrotóxicos numa velocidade inédita, o governo envenena o Brasil https://t.co/Uywk5N4dvZ","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","14:20:15","Craques como Maradona e Pelé são reverenciados em 15 redutos que contam a história do esporte mais popular do mundo… https://t.co/BEsWhfJ7m5","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","13:30:09","AO VIVO | Ministro da Justiça presta esclarecimentos no Senado sobre as informações reveladas pelo 'The Intercept B… https://t.co/uRdzjHnNAi","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","12:40:13","Uma imagem mostra as consequências da mudança climática na região https://t.co/9RjpwDl7y4","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","11:50:06","Ministro costura apoios de senadores e deputados na véspera de depoimento ao Senado sobre vazamentos. Por… https://t.co/mrE3MB60JK","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","11:00:30","OPINIÃO| ""Presidente e ministro se esforçam para demonstrar que é possível conviver lado a lado, e assim começam a… https://t.co/i7xWZS4pxH","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","10:41:52","RT @breiller: Resposta do Tite à pergunta sobre conflito ético de ter o próprio filho como auxiliar na seleção. https://t.co/GhGXSw2MtX","Twitter Web Client","elpais_brasil",""	
"2019-06-19","10:00:24","Moro pediu ao presidente do Senado para prestar explicações sobre teor das reportagens do 'The Intercept'. Via… https://t.co/IG3ELLeShE","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","1:20:04","Mortes causadas por policiais superaram os homicídios dolosos (com intenção de matar), aponta estudo da Unicef https://t.co/NSoNzcnWur","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","0:23:05","ÚLTIMA HORA | Em nova derrota para o Governo, o projeto que derruba o decreto de armas de Bolsonaro foi aprovado no… https://t.co/savZbm626w","Hootsuite Inc.","elpais_brasil",""	
"2019-06-19","0:06:05","Novas revelações do site 'The Intercept Brasil' acontecem um dia antes de Moro enfrentar o Senado https://t.co/7vQieoo8Jz","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","22:40:04","Novos episódios da série, agora da Netflix, enfrentam o desafio de atender às expectativas de fãs de todo o mundo https://t.co/hU8gq1NuqY","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","22:31:30","Com a participação de 82% da categoria, os três procuradores mais votados nesta terça foram Mário Bonsaglia, Luiza… https://t.co/gvFGv9DTEw","Twitter Web Client","elpais_brasil",""	
"2019-06-18","21:45:41","RT @gil_alessi: Ao defender a derrubada do Decreto de Armas, Kátia Abreu (PDT-TO) lembrou o episódio ocorrido em 1995 no qual o então deput…","Twitter Web Client","elpais_brasil",""	
"2019-06-18","21:00:13","Blindada contra a crise, La Vinotinto sonha com triunfo histórico na Copa América https://t.co/0iU3yn0QXr","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","21:00:12","“É um orgulho vir ao estádio apoiar nossa seleção”, diz o técnico de elevadores José Jaramillo, de 31 anos. “Não po… https://t.co/dv9kYXme62","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","20:35:44","RT @gil_alessi: Os senadores Randolfe Rodrigues (REDE-AP) e Rose de Freitas (Podemos-ES) disseram ter recebido ameaças anônimas para votar…","Twitter Web Client","elpais_brasil",""	
"2019-06-18","20:10:22","RT @gil_alessi: Na semana passada o decreto do Governo foi derrotado na Comissão de Constituição e Justiça do Senado por 15 votos a 9.","Twitter Web Client","elpais_brasil",""	
"2019-06-18","20:02:58","RT @gil_alessi: Começa no Senado a sessão que pode aprovar projeto contra o decreto de armas do presidente Bolsonaro. Se passar, a matéria…","Twitter Web Client","elpais_brasil",""	
"2019-06-18","20:00:13","Presidente do Paris Saint-Germain lança mensagens de advertência ao brasileiro https://t.co/B8uhmZ8vv0","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","19:05:35","#CopadoMundoFeminina | Acompanhe ao vivo a seleção brasileira contra as italianas pelo grupo C https://t.co/nnfr2ssAIi","Twitter Web Client","elpais_brasil","CopadoMundoFeminina"	
"2019-06-18","19:00:17","Rede social espera que esta nova divisa seja central para a era da Internet e nos países em desenvolvimento https://t.co/x7tPoAw432","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","18:02:18","Procuradores elegem nesta terça seus três indicados para a lista que será submetida ao presidente https://t.co/L3iDPZBX4K","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","18:00:24","A indústria de cruzeiros em Veneza gera mais de 400 milhões de euros por ano para a Itália, um negócio muito frutíf… https://t.co/CKUWGBvfXB","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","16:00:29","Foram achados dois planetas do tamanho da Terra orbitando a estrela Teegarden, a 12,5 anos-luz daqui https://t.co/1G0vgzgFYA","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","15:10:10","O presidente mais polêmico das últimas décadas lança sua campanha à reeleição nesta terça-feira, em Orlando https://t.co/amZpbwkPx1","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","14:42:51","Empresas, açougues, lavadoras de carros e fábricas do Brasil financiaram a compra de um software produzido por uma… https://t.co/ddBqtVgwge","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","14:36:56","RT @breiller: Ingressos caros e arquibancadas em silêncio refletem a cruzada da Conmebol para higienizar os estádios com público elitizado.…","Twitter Web Client","elpais_brasil",""	
"2019-06-18","13:30:26","Ex-presidente da UEFA reconheceu em 2013 que participou de uma reunião secreta com o então presidente da França, Ni… https://t.co/bQiWdDRPCL","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","12:40:07","Antropóloga e professora da UnB, que saiu do Brasil após sucessivas ameaças de morte, vive agora “limbo jurídico”.… https://t.co/fWBFYFJITH","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","12:15:11","Seleção africana, que não somou nenhum ponto no Mundial, conseguiu que sua federação se comprometa a pagar às mulhe… https://t.co/JDH5Nt40f3","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","11:50:07","Drauzio Varella: ""Se você visitar uma cadeia, um pronto socorro e um estádio de futebol lotado, você consegue fazer… https://t.co/VYFubocOKs","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","11:00:26","Adiar em nove minutos o momento de sair da cama poderia causar confusão no cérebro, segundo algumas hipóteses https://t.co/Q0tGDlAgVo","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","2:30:08","Casado há 15 anos com Glenn Greenwald, o deputado acredita que as intimidações têm relação com a série de reportage… https://t.co/DANjfgD9ss","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","1:40:55","“Falar de 'caixa preta' é cortina de fumaça”, diz ex-presidente da instituição no Governo Temer https://t.co/b2PfVfStvp","Hootsuite Inc.","elpais_brasil",""	
"2019-06-18","0:56:05","Joshua Wong, o líder mais carismático do movimento estudantil dos Guarda-Chuvas, em Hong Kong, há cinco anos, deixo… https://t.co/QIMfOF8iSA","Hootsuite Inc.","elpais_brasil",""	
"2019-06-17","23:30:12","Grupo Odebrecht chegou a ter mais de 180.000 empregados cinco anos atrás	 hoje são 48.000 https://t.co/0Lxn4okrBg","Hootsuite Inc.","elpais_brasil",""
